Product,Total Sale,Date, Region
lapis morsel,1070.62,2018-06-23,west
pink morsel,1563.0,2018-06-24,north
pink morsel,1623.0,2018-06-24,south
pink morsel,1530.0,2018-06-24,east
pink morsel,1662.0,2018-06-24,west
gold morsel,5994.0,2018-06-24,north
gold morsel,5004.99,2018-06-24,south
gold morsel,5954.04,2018-06-24,east
gold morsel,5614.38,2018-06-24,west
magenta morsel,1327.5,2018-06-24,north
magenta morsel,1260.0,2018-06-24,south
magenta morsel,1302.5,2018-06-24,east
magenta morsel,1337.5,2018-06-24,west
chartreuse morsel,1761.0,2018-06-24,north
chartreuse morsel,1509.0,2018-06-24,south
chartreuse morsel,1629.0,2018-06-24,east
chartreuse morsel,1791.0,2018-06-24,west
periwinkle morsel,721.25,2018-06-24,north
periwinkle morsel,673.75,2018-06-24,south
periwinkle morsel,657.5,2018-06-24,east
periwinkle morsel,637.5,2018-06-24,west
vermilion morsel,2644.7000000000003,2018-06-24,north
vermilion morsel,2989.01,2018-06-24,south
vermilion morsel,2939.11,2018-06-24,east
vermilion morsel,2544.9,2018-06-24,west
lapis morsel,1190.02,2018-06-24,north
lapis morsel,1180.07,2018-06-24,south
lapis morsel,996.99,2018-06-24,east
lapis morsel,1048.73,2018-06-24,west
pink morsel,1650.0,2018-06-25,north
pink morsel,1602.0,2018-06-25,south
pink morsel,1548.0,2018-06-25,east
pink morsel,1623.0,2018-06-25,west
gold morsel,5584.41,2018-06-25,north
gold morsel,5294.7,2018-06-25,south
gold morsel,5454.54,2018-06-25,east
gold morsel,5734.26,2018-06-25,west
magenta morsel,1370.0,2018-06-25,north
magenta morsel,1455.0,2018-06-25,south
magenta morsel,1460.0,2018-06-25,east
magenta morsel,1315.0,2018-06-25,west
chartreuse morsel,1716.0,2018-06-25,north
chartreuse morsel,1635.0,2018-06-25,south
chartreuse morsel,1767.0,2018-06-25,east
chartreuse morsel,1536.0,2018-06-25,west
periwinkle morsel,746.25,2018-06-25,north
periwinkle morsel,657.5,2018-06-25,south
periwinkle morsel,656.25,2018-06-25,east
periwinkle morsel,706.25,2018-06-25,west
vermilion morsel,2764.46,2018-06-25,north
vermilion morsel,2744.5,2018-06-25,south
vermilion morsel,2869.25,2018-06-25,east
vermilion morsel,2924.1400000000003,2018-06-25,west
lapis morsel,1074.6,2018-06-25,north
lapis morsel,1164.15,2018-06-25,south
lapis morsel,1166.14,2018-06-25,east
lapis morsel,1054.7,2018-06-25,west
pink morsel,1728.0,2018-06-26,north
pink morsel,1533.0,2018-06-26,south
pink morsel,1503.0,2018-06-26,east
pink morsel,1629.0,2018-06-26,west
gold morsel,5034.96,2018-06-26,north
gold morsel,5124.87,2018-06-26,south
gold morsel,5724.27,2018-06-26,east
gold morsel,5284.71,2018-06-26,west
magenta morsel,1367.5,2018-06-26,north
magenta morsel,1390.0,2018-06-26,south
magenta morsel,1477.5,2018-06-26,east
magenta morsel,1335.0,2018-06-26,west
chartreuse morsel,1536.0,2018-06-26,north
chartreuse morsel,1605.0,2018-06-26,south
chartreuse morsel,1662.0,2018-06-26,east
chartreuse morsel,1758.0,2018-06-26,west
periwinkle morsel,715.0,2018-06-26,north
periwinkle morsel,698.75,2018-06-26,south
periwinkle morsel,680.0,2018-06-26,east
periwinkle morsel,677.5,2018-06-26,west
vermilion morsel,2594.8,2018-06-26,north
vermilion morsel,2794.4,2018-06-26,south
vermilion morsel,2539.9100000000003,2018-06-26,east
vermilion morsel,2644.7000000000003,2018-06-26,west
lapis morsel,1148.23,2018-06-26,north
lapis morsel,1074.6,2018-06-26,south
lapis morsel,1046.74,2018-06-26,east
lapis morsel,1120.37,2018-06-26,west
pink morsel,1581.0,2018-06-27,north
pink morsel,1659.0,2018-06-27,south
pink morsel,1707.0,2018-06-27,east
pink morsel,1665.0,2018-06-27,west
gold morsel,5444.55,2018-06-27,north
gold morsel,5264.7300000000005,2018-06-27,south
gold morsel,5964.03,2018-06-27,east
gold morsel,5924.07,2018-06-27,west
magenta morsel,1322.5,2018-06-27,north
magenta morsel,1412.5,2018-06-27,south
magenta morsel,1430.0,2018-06-27,east
magenta morsel,1352.5,2018-06-27,west
chartreuse morsel,1569.0,2018-06-27,north
chartreuse morsel,1533.0,2018-06-27,south
chartreuse morsel,1740.0,2018-06-27,east
chartreuse morsel,1692.0,2018-06-27,west
periwinkle morsel,737.5,2018-06-27,north
periwinkle morsel,643.75,2018-06-27,south
periwinkle morsel,702.5,2018-06-27,east
periwinkle morsel,663.75,2018-06-27,west
vermilion morsel,2889.21,2018-06-27,north
vermilion morsel,2804.38,2018-06-27,south
vermilion morsel,2874.2400000000002,2018-06-27,east
vermilion morsel,2704.58,2018-06-27,west
lapis morsel,1132.31,2018-06-27,north
lapis morsel,1084.55,2018-06-27,south
lapis morsel,1090.52,2018-06-27,east
lapis morsel,1164.15,2018-06-27,west
pink morsel,1563.0,2018-06-28,north
pink morsel,1638.0,2018-06-28,south
pink morsel,1692.0,2018-06-28,east
pink morsel,1503.0,2018-06-28,west
gold morsel,5194.8,2018-06-28,north
gold morsel,5704.29,2018-06-28,south
gold morsel,5714.28,2018-06-28,east
gold morsel,5314.68,2018-06-28,west
magenta morsel,1430.0,2018-06-28,north
magenta morsel,1377.5,2018-06-28,south
magenta morsel,1485.0,2018-06-28,east
magenta morsel,1442.5,2018-06-28,west
chartreuse morsel,1578.0,2018-06-28,north
chartreuse morsel,1749.0,2018-06-28,south
chartreuse morsel,1623.0,2018-06-28,east
chartreuse morsel,1707.0,2018-06-28,west
periwinkle morsel,743.75,2018-06-28,north
periwinkle morsel,670.0,2018-06-28,south
periwinkle morsel,693.75,2018-06-28,east
periwinkle morsel,741.25,2018-06-28,west
vermilion morsel,2684.62,2018-06-28,north
vermilion morsel,2639.71,2018-06-28,south
vermilion morsel,2884.2200000000003,2018-06-28,east
vermilion morsel,2739.51,2018-06-28,west
lapis morsel,1154.2,2018-06-28,north
lapis morsel,1138.28,2018-06-28,south
lapis morsel,1136.29,2018-06-28,east
lapis morsel,995.0,2018-06-28,west
pink morsel,1686.0,2018-06-29,north
pink morsel,1764.0,2018-06-29,south
pink morsel,1629.0,2018-06-29,east
pink morsel,1779.0,2018-06-29,west
gold morsel,5824.17,2018-06-29,north
gold morsel,5444.55,2018-06-29,south
gold morsel,5214.78,2018-06-29,east
gold morsel,5994.0,2018-06-29,west
magenta morsel,1250.0,2018-06-29,north
magenta morsel,1430.0,2018-06-29,south
magenta morsel,1372.5,2018-06-29,east
magenta morsel,1415.0,2018-06-29,west
chartreuse morsel,1614.0,2018-06-29,north
chartreuse morsel,1794.0,2018-06-29,south
chartreuse morsel,1743.0,2018-06-29,east
chartreuse morsel,1563.0,2018-06-29,west
periwinkle morsel,715.0,2018-06-29,north
periwinkle morsel,743.75,2018-06-29,south
periwinkle morsel,745.0,2018-06-29,east
periwinkle morsel,723.75,2018-06-29,west
vermilion morsel,2539.9100000000003,2018-06-29,north
vermilion morsel,2734.52,2018-06-29,south
vermilion morsel,2944.1,2018-06-29,east
vermilion morsel,2529.9300000000003,2018-06-29,west
lapis morsel,1038.78,2018-06-29,north
lapis morsel,1192.01,2018-06-29,south
lapis morsel,1078.58,2018-06-29,east
lapis morsel,1108.43,2018-06-29,west
pink morsel,1554.0,2018-06-30,north
pink morsel,1653.0,2018-06-30,south
pink morsel,1515.0,2018-06-30,east
pink morsel,1557.0,2018-06-30,west
gold morsel,5274.72,2018-06-30,north
gold morsel,5244.75,2018-06-30,south
gold morsel,5474.52,2018-06-30,east
gold morsel,5014.9800000000005,2018-06-30,west
magenta morsel,1252.5,2018-06-30,north
magenta morsel,1320.0,2018-06-30,south
magenta morsel,1397.5,2018-06-30,east
magenta morsel,1340.0,2018-06-30,west
chartreuse morsel,1692.0,2018-06-30,north
chartreuse morsel,1674.0,2018-06-30,south
chartreuse morsel,1695.0,2018-06-30,east
chartreuse morsel,1719.0,2018-06-30,west
periwinkle morsel,666.25,2018-06-30,north
periwinkle morsel,636.25,2018-06-30,south
periwinkle morsel,733.75,2018-06-30,east
periwinkle morsel,633.75,2018-06-30,west
vermilion morsel,2634.7200000000003,2018-06-30,north
vermilion morsel,2734.52,2018-06-30,south
vermilion morsel,2634.7200000000003,2018-06-30,east
vermilion morsel,2749.4900000000002,2018-06-30,west
lapis morsel,1044.75,2018-06-30,north
lapis morsel,1116.39,2018-06-30,south
lapis morsel,1070.62,2018-06-30,east
lapis morsel,1068.6299999999999,2018-06-30,west
pink morsel,1746.0,2018-07-01,north
pink morsel,1671.0,2018-07-01,south
pink morsel,1716.0,2018-07-01,east
pink morsel,1554.0,2018-07-01,west
gold morsel,5644.35,2018-07-01,north
gold morsel,5034.96,2018-07-01,south
gold morsel,5764.2300000000005,2018-07-01,east
gold morsel,5154.84,2018-07-01,west
magenta morsel,1477.5,2018-07-01,north
magenta morsel,1345.0,2018-07-01,south
magenta morsel,1360.0,2018-07-01,east
magenta morsel,1430.0,2018-07-01,west
chartreuse morsel,1764.0,2018-07-01,north
chartreuse morsel,1635.0,2018-07-01,south
chartreuse morsel,1788.0,2018-07-01,east
chartreuse morsel,1512.0,2018-07-01,west
periwinkle morsel,680.0,2018-07-01,north
periwinkle morsel,648.75,2018-07-01,south
periwinkle morsel,643.75,2018-07-01,east
periwinkle morsel,740.0,2018-07-01,west
vermilion morsel,2554.88,2018-07-01,north
vermilion morsel,2659.67,2018-07-01,south
vermilion morsel,2614.76,2018-07-01,east
vermilion morsel,2844.3,2018-07-01,west
lapis morsel,998.98,2018-07-01,north
lapis morsel,1010.92,2018-07-01,south
lapis morsel,1144.25,2018-07-01,east
lapis morsel,1158.18,2018-07-01,west
pink morsel,1695.0,2018-07-02,north
pink morsel,1611.0,2018-07-02,south
pink morsel,1680.0,2018-07-02,east
pink morsel,1671.0,2018-07-02,west
gold morsel,5974.02,2018-07-02,north
gold morsel,5344.650000000001,2018-07-02,south
gold morsel,5394.6,2018-07-02,east
gold morsel,5114.88,2018-07-02,west
magenta morsel,1477.5,2018-07-02,north
magenta morsel,1365.0,2018-07-02,south
magenta morsel,1257.5,2018-07-02,east
magenta morsel,1327.5,2018-07-02,west
chartreuse morsel,1767.0,2018-07-02,north
chartreuse morsel,1632.0,2018-07-02,south
chartreuse morsel,1653.0,2018-07-02,east
chartreuse morsel,1617.0,2018-07-02,west
periwinkle morsel,660.0,2018-07-02,north
periwinkle morsel,701.25,2018-07-02,south
periwinkle morsel,670.0,2018-07-02,east
periwinkle morsel,651.25,2018-07-02,west
vermilion morsel,2509.9700000000003,2018-07-02,north
vermilion morsel,2814.36,2018-07-02,south
vermilion morsel,2849.29,2018-07-02,east
vermilion morsel,2499.9900000000002,2018-07-02,west
lapis morsel,1050.72,2018-07-02,north
lapis morsel,1014.9,2018-07-02,south
lapis morsel,1042.76,2018-07-02,east
lapis morsel,1146.24,2018-07-02,west
pink morsel,1644.0,2018-07-03,north
pink morsel,1638.0,2018-07-03,south
pink morsel,1623.0,2018-07-03,east
pink morsel,1515.0,2018-07-03,west
gold morsel,5324.67,2018-07-03,north
gold morsel,5774.22,2018-07-03,south
gold morsel,5024.97,2018-07-03,east
gold morsel,5584.41,2018-07-03,west
magenta morsel,1417.5,2018-07-03,north
magenta morsel,1267.5,2018-07-03,south
magenta morsel,1295.0,2018-07-03,east
magenta morsel,1285.0,2018-07-03,west
chartreuse morsel,1743.0,2018-07-03,north
chartreuse morsel,1800.0,2018-07-03,south
chartreuse morsel,1740.0,2018-07-03,east
chartreuse morsel,1779.0,2018-07-03,west
periwinkle morsel,685.0,2018-07-03,north
periwinkle morsel,712.5,2018-07-03,south
periwinkle morsel,716.25,2018-07-03,east
periwinkle morsel,727.5,2018-07-03,west
vermilion morsel,2839.31,2018-07-03,north
vermilion morsel,2889.21,2018-07-03,south
vermilion morsel,2674.6400000000003,2018-07-03,east
vermilion morsel,2524.94,2018-07-03,west
lapis morsel,1006.9399999999999,2018-07-03,north
lapis morsel,1124.35,2018-07-03,south
lapis morsel,1138.28,2018-07-03,east
lapis morsel,1194.0,2018-07-03,west
pink morsel,1743.0,2018-07-04,north
pink morsel,1587.0,2018-07-04,south
pink morsel,1764.0,2018-07-04,east
pink morsel,1572.0,2018-07-04,west
gold morsel,5424.57,2018-07-04,north
gold morsel,5794.2,2018-07-04,south
gold morsel,5714.28,2018-07-04,east
gold morsel,5964.03,2018-07-04,west
magenta morsel,1255.0,2018-07-04,north
magenta morsel,1482.5,2018-07-04,south
magenta morsel,1472.5,2018-07-04,east
magenta morsel,1482.5,2018-07-04,west
chartreuse morsel,1782.0,2018-07-04,north
chartreuse morsel,1695.0,2018-07-04,south
chartreuse morsel,1788.0,2018-07-04,east
chartreuse morsel,1542.0,2018-07-04,west
periwinkle morsel,693.75,2018-07-04,north
periwinkle morsel,706.25,2018-07-04,south
periwinkle morsel,655.0,2018-07-04,east
periwinkle morsel,737.5,2018-07-04,west
vermilion morsel,2704.58,2018-07-04,north
vermilion morsel,2709.57,2018-07-04,south
vermilion morsel,2729.53,2018-07-04,east
vermilion morsel,2514.96,2018-07-04,west
lapis morsel,1116.39,2018-07-04,north
lapis morsel,1124.35,2018-07-04,south
lapis morsel,1132.31,2018-07-04,east
lapis morsel,1138.28,2018-07-04,west
pink morsel,1752.0,2018-07-05,north
pink morsel,1647.0,2018-07-05,south
pink morsel,1575.0,2018-07-05,east
pink morsel,1500.0,2018-07-05,west
gold morsel,5264.7300000000005,2018-07-05,north
gold morsel,5364.63,2018-07-05,south
gold morsel,5524.47,2018-07-05,east
gold morsel,5004.99,2018-07-05,west
magenta morsel,1325.0,2018-07-05,north
magenta morsel,1437.5,2018-07-05,south
magenta morsel,1260.0,2018-07-05,east
magenta morsel,1410.0,2018-07-05,west
chartreuse morsel,1566.0,2018-07-05,north
chartreuse morsel,1605.0,2018-07-05,south
chartreuse morsel,1671.0,2018-07-05,east
chartreuse morsel,1617.0,2018-07-05,west
periwinkle morsel,750.0,2018-07-05,north
periwinkle morsel,741.25,2018-07-05,south
periwinkle morsel,701.25,2018-07-05,east
periwinkle morsel,670.0,2018-07-05,west
vermilion morsel,2729.53,2018-07-05,north
vermilion morsel,2734.52,2018-07-05,south
vermilion morsel,2594.8,2018-07-05,east
vermilion morsel,2495.0,2018-07-05,west
lapis morsel,1170.12,2018-07-05,north
lapis morsel,1044.75,2018-07-05,south
lapis morsel,996.99,2018-07-05,east
lapis morsel,1166.14,2018-07-05,west
pink morsel,1743.0,2018-07-06,north
pink morsel,1566.0,2018-07-06,south
pink morsel,1758.0,2018-07-06,east
pink morsel,1689.0,2018-07-06,west
gold morsel,5954.04,2018-07-06,north
gold morsel,5944.05,2018-07-06,south
gold morsel,5594.400000000001,2018-07-06,east
gold morsel,5314.68,2018-07-06,west
magenta morsel,1262.5,2018-07-06,north
magenta morsel,1387.5,2018-07-06,south
magenta morsel,1337.5,2018-07-06,east
magenta morsel,1415.0,2018-07-06,west
chartreuse morsel,1623.0,2018-07-06,north
chartreuse morsel,1575.0,2018-07-06,south
chartreuse morsel,1617.0,2018-07-06,east
chartreuse morsel,1602.0,2018-07-06,west
periwinkle morsel,683.75,2018-07-06,north
periwinkle morsel,640.0,2018-07-06,south
periwinkle morsel,665.0,2018-07-06,east
periwinkle morsel,680.0,2018-07-06,west
vermilion morsel,2864.26,2018-07-06,north
vermilion morsel,2679.63,2018-07-06,south
vermilion morsel,2574.84,2018-07-06,east
vermilion morsel,2509.9700000000003,2018-07-06,west
lapis morsel,1066.64,2018-07-06,north
lapis morsel,1032.81,2018-07-06,south
lapis morsel,1170.12,2018-07-06,east
lapis morsel,1110.42,2018-07-06,west
pink morsel,1776.0,2018-07-07,north
pink morsel,1770.0,2018-07-07,south
pink morsel,1695.0,2018-07-07,east
pink morsel,1566.0,2018-07-07,west
gold morsel,5524.47,2018-07-07,north
gold morsel,5104.89,2018-07-07,south
gold morsel,5494.5,2018-07-07,east
gold morsel,5514.4800000000005,2018-07-07,west
magenta morsel,1465.0,2018-07-07,north
magenta morsel,1295.0,2018-07-07,south
magenta morsel,1492.5,2018-07-07,east
magenta morsel,1452.5,2018-07-07,west
chartreuse morsel,1773.0,2018-07-07,north
chartreuse morsel,1722.0,2018-07-07,south
chartreuse morsel,1512.0,2018-07-07,east
chartreuse morsel,1689.0,2018-07-07,west
periwinkle morsel,732.5,2018-07-07,north
periwinkle morsel,742.5,2018-07-07,south
periwinkle morsel,747.5,2018-07-07,east
periwinkle morsel,716.25,2018-07-07,west
vermilion morsel,2919.15,2018-07-07,north
vermilion morsel,2894.2000000000003,2018-07-07,south
vermilion morsel,2859.27,2018-07-07,east
vermilion morsel,2495.0,2018-07-07,west
lapis morsel,1194.0,2018-07-07,north
lapis morsel,1044.75,2018-07-07,south
lapis morsel,1142.26,2018-07-07,east
lapis morsel,1182.06,2018-07-07,west
pink morsel,1623.0,2018-07-08,north
pink morsel,1776.0,2018-07-08,south
pink morsel,1515.0,2018-07-08,east
pink morsel,1761.0,2018-07-08,west
gold morsel,5034.96,2018-07-08,north
gold morsel,5204.79,2018-07-08,south
gold morsel,5864.13,2018-07-08,east
gold morsel,5144.85,2018-07-08,west
magenta morsel,1322.5,2018-07-08,north
magenta morsel,1292.5,2018-07-08,south
magenta morsel,1295.0,2018-07-08,east
magenta morsel,1365.0,2018-07-08,west
chartreuse morsel,1614.0,2018-07-08,north
chartreuse morsel,1710.0,2018-07-08,south
chartreuse morsel,1659.0,2018-07-08,east
chartreuse morsel,1623.0,2018-07-08,west
periwinkle morsel,668.75,2018-07-08,north
periwinkle morsel,746.25,2018-07-08,south
periwinkle morsel,728.75,2018-07-08,east
periwinkle morsel,711.25,2018-07-08,west
vermilion morsel,2534.92,2018-07-08,north
vermilion morsel,2799.3900000000003,2018-07-08,south
vermilion morsel,2534.92,2018-07-08,east
vermilion morsel,2689.61,2018-07-08,west
lapis morsel,1066.64,2018-07-08,north
lapis morsel,995.0,2018-07-08,south
lapis morsel,1148.23,2018-07-08,east
lapis morsel,1080.57,2018-07-08,west
pink morsel,1623.0,2018-07-09,north
pink morsel,1788.0,2018-07-09,south
pink morsel,1542.0,2018-07-09,east
pink morsel,1515.0,2018-07-09,west
gold morsel,5094.900000000001,2018-07-09,north
gold morsel,5744.25,2018-07-09,south
gold morsel,5194.8,2018-07-09,east
gold morsel,5174.82,2018-07-09,west
magenta morsel,1347.5,2018-07-09,north
magenta morsel,1440.0,2018-07-09,south
magenta morsel,1292.5,2018-07-09,east
magenta morsel,1357.5,2018-07-09,west
chartreuse morsel,1680.0,2018-07-09,north
chartreuse morsel,1662.0,2018-07-09,south
chartreuse morsel,1584.0,2018-07-09,east
chartreuse morsel,1644.0,2018-07-09,west
periwinkle morsel,740.0,2018-07-09,north
periwinkle morsel,742.5,2018-07-09,south
periwinkle morsel,706.25,2018-07-09,east
periwinkle morsel,630.0,2018-07-09,west
vermilion morsel,2939.11,2018-07-09,north
vermilion morsel,2604.78,2018-07-09,south
vermilion morsel,2659.67,2018-07-09,east
vermilion morsel,2989.01,2018-07-09,west
lapis morsel,1118.3799999999999,2018-07-09,north
lapis morsel,1150.22,2018-07-09,south
lapis morsel,1154.2,2018-07-09,east
lapis morsel,1172.11,2018-07-09,west
pink morsel,1794.0,2018-07-10,north
pink morsel,1794.0,2018-07-10,south
pink morsel,1755.0,2018-07-10,east
pink morsel,1761.0,2018-07-10,west
gold morsel,5204.79,2018-07-10,north
gold morsel,5744.25,2018-07-10,south
gold morsel,5444.55,2018-07-10,east
gold morsel,5854.14,2018-07-10,west
magenta morsel,1447.5,2018-07-10,north
magenta morsel,1385.0,2018-07-10,south
magenta morsel,1280.0,2018-07-10,east
magenta morsel,1415.0,2018-07-10,west
chartreuse morsel,1623.0,2018-07-10,north
chartreuse morsel,1554.0,2018-07-10,south
chartreuse morsel,1668.0,2018-07-10,east
